Distance,Word
0.912504,வெள்ளை
0.91258,இப்பகுதி
0.91265,இருப்பதாக
0.912714,வைத்துக்
0.912742,வானியல்
0.912767,தென்னிந்திய
0.912787,தெரியும்
0.913077,மாநாடு
0.913181,கண்
0.913906,வழக்கம்
0.913914,புலிகளின்
0.913963,அனைத்துப்
0.914432,கருதுகின்றனர்
0.914583,சீனப்
0.914757,வழியில்
0.914833,விதி
0.915071,தூய
0.915572,திருமணம்
0.915643,இடைப்பட்ட
0.915705,சைவ
0.916022,பெற்றுக்
0.916032,அறியப்படும்
0.916097,கற்றார்
0.916142,நதி
0.916207,தேவை
0.916719,தனி
0.917002,குதிரை
0.917362,உள்ளடக்கிய
0.917686,ஆழமான
0.91782,போது
0.917829,ரஜினிகாந்த்
0.917929,கதைகள்
0.91819,பல்கலைக்கழகத்தில்
0.918202,பொருளின்
0.918296,ஆந்திரப்
0.918328,வவுனியா
0.9185,செய்திகள்
0.918874,பொருள்
0.918883,எடுத்துக்காட்டு
0.918922,திருப்பூர்
0.918939,எழுத்தாளர்
0.918975,அதிகமான
0.919003,கர்நாடக
0.919043,உரை
0.919095,மொத்த
0.91916,மூன்றாவது
0.919214,செய்யப்பட்ட
0.91937,தபால்
0.919478,தாம்
0.91984,இசை
0.920073,கன
0.920131,குறிப்பாக
0.920135,இயக்கவியல்
0.920231,டச்சு
0.920234,நகரங்களில்
0.920266,பயன்படுத்தப்படும்
0.92047,சிவபெருமான்
0.920788,பண்பாடு
0.920943,தொழிலாளர்
0.921298,காணும்
0.92137,வருகை
0.921513,செய்யப்படும்
0.921657,பல்கலைக்கழகம்
0.921915,எப்படி
0.921975,நேர்
0.922105,வேகமாக
0.922124,சுவாமி
0.922136,அடிப்படையிலான
0.922201,பரவலாக
0.922305,தூத்துக்குடி
0.922363,சில
0.922497,பெறுகிறது
0.922698,வருகின்றனர்
0.922738,ஒப்பந்தம்
0.922797,கூறுகள்
0.923073,அவசியம்
0.923198,பூமி
0.923358,நிற்கும்
0.923469,முக்கியப்
0.923592,ஆண்டுகளுக்கு
0.923634,உலகிலேயே
0.924031,அழைக்கின்றனர்
0.92408,தெலுங்கு
0.924363,பேசப்படும்
0.924388,விளைவுகள்
0.924444,கறுப்பு
0.924636,வெவ்வேறு
0.924818,நீள
0.925049,கொண்டிருக்கும்
0.92509,நான்காவது
0.925196,பாண்டியன்
0.925231,தவிர்த்து
0.925711,தோன்றியது
0.925747,ஆசிரியர்
0.925999,எழுதி
0.926254,இதழ்
0.926638,தன்
0.926651,சேர்ந்த
0.926894,தமிழ்நாட்டின்
0.927007,மேலே
0.927047,பின்னர்
0.927366,திகழ்கிறது
0.927584,காலமானார்
0.928019,செய்தது
0.92813,குறியீடு
0.928258,இடம்பெற்ற
0.928311,உள்நாட்டு
0.928337,அதிகமாக
0.928463,என்பர்
0.928542,விட்டது
0.928578,கேட்டு
0.928761,முனைவர்
0.928997,இருக்கின்றது
0.929126,ஊர்களும்
0.929314,மத்தியப்
0.929343,அலை
0.929357,ஆண்டுகளில்
0.929366,திரைப்படத்
0.929383,கனடா
0.929499,சேர
0.929834,மற்றும்
0.930041,அழைக்கப்படும்
0.930131,ஆண்டுக்கு
0.93033,சொல்
0.930334,கழித்து
0.930424,வந்த
0.930795,மட்டும்
0.931111,உதவியுடன்
0.931159,புத்தகம்
0.93123,அலைகள்
0.931328,புனித
0.931507,ஜேம்ஸ்
0.931536,நாற்பது
0.931611,வந்து
0.931842,இன்றைய
0.931937,பற்றிக்
0.932199,சிறப்புப்
0.932292,பயன்படுகின்றது
0.932313,அறிக்கை
0.932345,கால
0.932374,பொருளாதாரம்
0.932633,வரிசையில்
0.932716,பட்டியலில்
0.932775,விழுக்காடு
0.932806,கங்கை
0.932925,மனிதனின்
0.932941,வெளியீடு
0.932965,பரவலாகப்
0.933121,திருக்குறள்
0.933159,கொடுக்கும்
0.93339,கிழக்கில்
0.933501,உலகின்
0.933931,காலக்
0.934201,கருநாடக
0.934251,பொருட்டு
0.934641,ஆகத்து
0.934944,அளவு
0.935017,கூறுகின்றன
0.935157,இவர்களுக்கு
0.935437,இதை
0.935554,உரிமைகள்
0.935563,அறிந்து
0.935565,வழங்குகிறது
0.935627,கூறுகின்றனர்
0.935653,கருத்து
0.935683,தானே
0.935855,சேவைகள்
0.936382,புலிகள்
0.936452,வெளிநாட்டு
0.936494,அளவை
0.936512,தரம்
0.937288,தென்னாப்பிரிக்கா
0.937319,அடுத்து
0.937399,ஆக்சிசன்
0.93764,கணக்கெடுப்பின்
0.937724,இந்தி
0.937737,திருச்சிராப்பள்ளி
0.937781,ஆண்டுக்கான
0.937819,குறிப்பிடத்தக்கது
0.937999,சுனாமி
0.938403,இயக்கிய
0.938419,இணைய
0.93866,பாடல்
0.938662,வருடங்கள்
0.938722,உடலில்
0.938865,பேருந்து
0.939141,சிறுகதை
0.939558,அத்துடன்
0.939562,மூன்று
0.939745,கோணங்கள்
0.939804,அதாவது
0.939804,பில்லியன்
0.93983,விலங்கு
0.939856,முன்பு
0.940433,எடுத்து
0.940503,திரு
0.940568,வெளியான
0.941229,மனம்
0.941677,வழி
0.941728,தொழில்துறை
0.941919,மற்றொரு
0.942153,தாக்கத்தை
0.942221,ரயில்
0.942231,முடிவு
0.942893,பரப்பு
0.943114,நம்பப்படுகிறது
0.94315,செல்லும்
0.943301,பதிலாக
0.943308,பேசப்படுகிறது
0.943318,சென்னையில்
0.943345,உற்பத்தி
0.943661,மேலான
0.943691,தற்கால
0.943708,சீனாவின்
0.943712,அனுப்பி
0.943987,சோழர்
0.944149,பணியாற்றினார்
0.944471,கொண்டும்
0.944548,பகுதியும்
0.944675,கூறுகிறது
0.944975,இசுலாம்
0.945128,பலவகையான
0.945293,கேரள
0.945518,பெரும்பான்மை
0.945596,மின்னழுத்தம்
0.945602,இருந்தும்
0.945851,அழைக்கப்படுகிறது
0.945894,சொற்கள்
0.945957,ஒன்றாக
0.945984,மா
0.94611,குறைந்தது
0.946175,வடிவத்தில்
0.946227,நூலான
0.946253,எல்லா
0.946373,விளக்கு
0.946518,குறைவான
0.946708,குறிக்க
0.946712,முதன்மை
0.947023,கொண்டார்
0.94716,இலைகள்
0.947253,அடைந்தது
0.947582,தி
0.947608,இருக்கிறது
0.947631,இயேசு
0.948037,வேளாண்மை
0.948254,அறிவு
0.948645,வந்துள்ளது
0.948671,கடந்து
0.948675,என்பதற்கு
0.949058,முடியாது
0.949102,சென்றார்
0.949103,அதிகமாகும்
0.949345,விலை
0.94935,பொட்டாசியம்
0.949354,கூறுகிறார்
0.9495,முறையே
0.949596,பகுதியாக
0.949664,காந்தி
0.949677,நோன்பு
0.949885,தொடர்வண்டி
0.950052,அதிபர்
0.950127,குறிப்பிட்ட
0.950372,ஒளியின்
0.950446,ஆயிரம்
0.950475,உடல்
0.950484,தட்டு
0.950495,எல்லைகளாக
0.950513,திட்டத்தின்
0.950566,வழங்கி
0.950629,பார்க்கவும்
0.950654,நாவலர்
0.950797,நூலில்
0.950849,அழகிய
0.950882,பாண்டிய
0.950939,என்றழைக்கப்படும்
0.950939,வெளியே
0.951076,நோய்
0.951339,தீவுகள்
0.95153,மாறி
0.951538,போட்டியில்
0.951599,முன்னரே
0.951605,இவற்றையும்
0.95164,என்ன
0.951671,இரயில்
0.951749,அவருடைய
0.951828,நடக்கும்
0.951862,விவசாய
0.951863,பிறப்பு
0.951975,இரும்பு
0.951991,அந்த
0.952078,வெப்ப
0.952348,பிரித்து
0.95235,அவருக்கு
0.952652,இருந்தால்
0.952866,செய்து
0.95298,பாடிய
0.953009,இயேசுவின்
0.953286,பேச்சு
0.953372,செல்வம்
0.953558,தண்ணீர்
0.953845,பெயரும்
0.953858,ஐரோப்பாவில்
0.954044,மேற்கோள்கள்
0.954098,திரைப்படத்தில்
0.954145,அழைக்கப்பட்டது
0.954205,முருகன்
0.954229,பயன்
0.954254,கடவுள்
0.954298,கூறுவர்
0.954425,கருத்தில்
0.954462,குறிக்கிறது
0.954547,கொள்ளும்
0.954569,கடலூர்
0.954648,உள்ளடக்கியது
0.954972,விரும்பி
0.954979,மேற்கில்
0.955203,நியூட்டன்
0.955333,மாறும்
0.955414,அளவுக்கு
0.955559,அங்கு
0.955571,இடத்தை
0.955682,சேர்ந்தார்
0.955732,மீண்டும்
0.955903,வயதில்
0.955916,காணப்படுகின்றது
0.955959,வலைத்தளம்
0.956094,மாற்றப்பட்டது
0.956317,பாஜக
0.95632,தொடங்கும்
0.956335,துறையில்
0.956448,உரிமை
0.956766,வடிவில்
0.9568,பேரரசின்
0.956819,அளவில்
0.956904,தம்
0.95695,தமிழில்
0.956979,தொடருந்து
0.957028,இரண்டு
0.957251,அழைக்கப்பட்ட
0.957299,மூலமும்
0.95732,உள்ளது
0.957508,தனிநபர்
0.95766,மரங்கள்
0.95767,திருச்சி
0.957672,எவ்வளவு
0.957692,செய்த
0.957746,சற்று
0.957843,திருவண்ணாமலை
0.958063,குறிப்பிட்டுள்ளார்
0.958407,புதுக்கோட்டை
0.958418,அதற்கு
0.958753,நிகழும்
0.958854,நிலையை
0.959132,உயிர்ச்சத்து
0.959206,நேரம்
0.959248,நடிகர்கள்
0.959256,வழங்கிய
0.959469,நகரங்களும்
0.959574,மக்கள்தொகை
0.959701,நன்கு
0.959862,அடிக்கடி
0.959872,பயன்படும்
0.960274,உதாரணமாக
0.960746,வேண்டும்
0.960837,கதிர்
0.960857,வர்த்தக
0.96116,பெருமளவில்
0.961503,வளம்
0.96152,நடனம்
0.961676,அவர்
0.961714,இடங்கள்
0.961967,ல்
0.961982,சாதனை
0.962056,பாயும்
0.962184,இருந்து
0.962506,ஒருவர்
0.962669,சிறப்புத்
0.962708,பெரும்
0.962753,வேறு
0.962782,வெளிவந்தது
0.962913,ஐந்தாம்
0.962953,இவர்கள்
0.963041,ஆண்டும்
0.963182,ஆட்சி
0.963751,எழுத்து
0.963894,மொழிகள்
0.963912,வைத்து
0.964019,பொருளில்
0.964078,இறுதி
0.964284,பெருங்கடல்
0.96437,இத்தகைய
0.964459,பிறகு
0.964483,வசதி
0.964898,அதிக
0.964924,ஆறாம்
0.965169,தாய்
0.96519,ஆந்திர
0.965338,புற
0.965439,முதல்
0.965541,கிடைக்கும்
0.965629,ஆற்றில்
0.965634,தன்னை
0.96577,இருக்கும்
0.965905,பட்டது
0.966056,உம்
0.966075,மூத்த
0.966162,கண்டு
0.966207,திசம்பர்
0.966274,மக்கள்தொகையில்
0.966393,எடிசன்
0.966431,பொறியியல்
0.966628,சுமார்
0.966799,மேல்
0.966892,போலந்து
0.966896,இறுதியாக
0.966902,அரபு
0.967066,நூற்றாண்டில்
0.967159,சூழல்
0.967188,தீவு
0.967202,தமிழ்நாட்டில்
0.96727,கொடி
0.967498,மின்காந்த
0.96752,நம்
0.967718,வேகம்
0.9678,தாக்கம்
0.967819,இருக்க
0.967847,குறிக்கும்
0.967863,சமயம்
0.967969,பொருளை
0.968052,ஒருமுறை
0.968111,செய்யப்பட்டது
0.968135,சீரான
0.968369,சிறையில்
0.96838,தந்தையின்
0.968774,முறைகளில்
0.968922,இதன்
0.968936,எல்லாம்
0.968946,நின்று
0.969175,கூறப்படுகிறது
0.969273,ஆங்கிலத்தில்
0.969368,தொடங்கி
0.969413,நூற்றாண்டுகளில்
0.96975,பாரசீக
0.970152,பாரத
0.970235,திசை
0.970368,ஆண்டுதோறும்
0.970447,சிங்கம்
0.970578,இவருக்கு
0.970721,பாரம்பரிய
0.970729,வந்தார்
0.970794,நாடுகள்
0.970811,ஆன
0.971056,பொருட்களின்
0.971118,நியூ
0.971164,ஐரோப்பாவின்
0.971284,கணக்கெடுப்பின்படி
0.971316,பொருள்கள்
0.971576,வகையைச்
0.971589,காணப்பட்ட
0.971741,மாநிலம்
0.971835,மடங்கு
0.972087,குறைந்த
0.972093,இல்லம்
0.972162,ஜீவா
0.972229,இந்தியத்
0.972294,தத்துவ
0.972335,முறை
0.972342,பெப்ரவரி
0.972448,நிதி
0.972455,முதன்மைக்
0.972557,வரலாற்றுச்
0.972594,சங்க
0.972636,மத
0.972646,ஈ
0.972737,தலைநகர்
0.973029,விதமான
0.973062,செல்ல
0.973247,மிகக்
0.973399,என்ற
0.973412,புவியில்
0.973562,இவ்விரு
0.973582,அழைக்கப்படுகின்றன
0.973685,கடந்த
0.97396,தள
0.974054,மதிப்பீடு
0.974066,மாநிலத்தில்
0.97411,கல்வியை
0.974262,இந்
0.974337,பெயரில்
0.974412,சமயங்களில்
0.974486,நிறுவினார்
0.974599,இந்துக்
0.974709,அடையும்
0.974957,பண்டைய
0.975055,அமெரிக்காவில்
0.97509,உரிய
0.975095,தேர்தல்
0.975126,நேரங்களில்
0.975194,பெங்களூரு
0.975258,இலங்கைத்
0.975288,இடத்தில்
0.975322,மக்களும்
0.975436,தொல்காப்பியம்
0.975466,அறிவித்தார்
0.97549,தமிழ்த்
0.975537,மாற்றி
0.975647,கூடாது
0.975704,பரப்பளவு
0.975743,இன்று
0.975773,யாழ்ப்பாணம்
0.97581,உடையது
0.975932,தனியாக
0.976021,தற்காலத்தில்
0.976212,சொல்லின்
0.976358,த
0.976502,விரைவில்
0.976611,தனது
0.976668,மாற்றம்
0.976704,நூறு
0.97708,கிருஷ்ணன்
0.97709,என்
0.977111,விதமாக
0.977833,ஈரோடு
0.97823,சிவன்
0.978267,அதேவேளை
0.978299,கருதப்படுகிறது
0.97831,என்றே
0.978574,தூரம்
0.978779,அரசியல்
0.978871,தமது
0.979041,பிற
0.979186,நூலை
0.979232,தொகுப்பு
0.97935,தொடர்ந்து
0.979375,கடலில்
0.979439,ஒளி
0.979502,கண்கள்
0.979524,அதனை
0.979615,அரசாங்கம்
0.97967,முத்து
0.97985,குறிப்பிடுகிறது
0.980093,நாவல்
0.980415,பெரிய
0.98046,பின்
0.980588,இணைப்பு
0.981096,பத்து
0.981248,இவ்வகை
0.981281,வடக்கே
0.981459,ஆண்டு
0.981564,எடுத்துச்
0.981707,வழங்கப்பட்டது
0.98174,கோ
0.98195,வாழ்கின்றனர்
0.982011,கிழக்கே
0.982119,ஓடும்
0.982166,ஆற்றல்
0.982193,மையமாகக்
0.982299,பத்திரிகை
0.982714,முறைமை
0.982715,வழங்கப்படும்
0.982777,செய்தார்
0.982899,காஞ்சி
0.983074,சிறப்பு
0.983081,பிப்ரவரி
0.983083,சோழர்களின்
0.983158,திரைப்படங்கள்
0.983177,எண்ணிக்கையில்
0.983339,டிஎன்ஏ
0.983422,சராசரியாக
0.983426,நீ
0.98379,வட்டம்
0.983864,உட்பட
0.983943,தான்
0.984014,திருநெல்வேலி
0.984087,வேண்டி
0.984197,ஆனது
0.98438,ஆண்டுகளாக
0.984382,இது
0.984481,கட்டிடக்கலை
0.984567,நேரடியாக
0.984577,பரப்பளவில்
0.984697,அட்டவணை
0.984743,திருத்தந்தை
0.98476,பொருள்படும்
0.984895,முறையாகும்
0.984985,முதற்
0.985041,வலிமையான
0.985086,மாலை
0.985164,விசை
0.985438,புகழ்
0.985502,இம்மாநிலத்தில்
0.98553,வீரர்
0.985566,இந்நூல்
0.985568,உயரம்
0.985658,இதனைத்
0.985785,சதுர
0.985813,உதவும்
0.985886,ஒன்றை
0.985921,வெப்பநிலையில்
0.986007,வேலூர்
0.986148,கொண்ட
0.986293,நைட்ரசன்
0.986324,செமீ
0.986524,அமேசான்
0.986589,செய்யும்
0.98713,இன
0.987199,பெற்று
0.987217,ஆக்சைடு
0.987226,ஆயினும்
0.987323,இயற்பியல்
0.987532,நேரு
0.987702,தொடங்கப்பட்டது
0.987707,செய்தனர்
0.987931,பக்கங்கள்
0.988041,அண்ணாதுரை
0.988199,சந்திர
0.988293,ஏற்பட்ட
0.988362,நாட்கள்
0.988591,என்று
0.988601,இணைந்த
0.988694,விற்பனை
0.988714,சனவரி
0.988806,நடை
0.989019,பள்ளி
0.989026,இணைந்து
0.989059,ஆண்டுகள்
0.989069,ஜனவரி
0.989166,மிகப்
0.989178,ஆண்டிலிருந்து
0.989196,ஈழ
0.98927,பெர்லின்
0.989285,வெளியிடப்பட்டது
0.989333,நம்பிக்கை
0.98944,இணைப்புகள்
0.989785,வலிமை
0.98984,பாதை
0.989877,தெரியவில்லை
0.989945,வடக்கு
0.98998,விநாயகர்
0.990086,இயற்கை
