Distance,Word
0.395265,சர்வதேச
0.396002,இதற்கு
0.396217,கொண்ட
0.396464,சிறப்பு
0.396673,பண்பாடு
0.397083,ஏராளமான
0.397146,மீது
0.397982,துணை
0.39799,காணப்படுகின்றன
0.398082,சுதந்திர
0.398096,மிக
0.398202,முக்கியமாக
0.398494,தங்கள்
0.39875,ஆசியாவில்
0.398912,சட்டம்
0.39897,அவை
0.399709,ஒப்பந்தம்
0.399778,உணவு
0.400039,இத்தாலி
0.40052,சட்ட
0.40089,காணலாம்
0.400936,குடியரசு
0.402238,உருவாக்கப்பட்ட
0.402282,உயர்
0.402348,அரசின்
0.402846,இல்
0.403443,சட்டங்கள்
0.403882,பிரதான
0.403908,பயன்படுத்தப்படுகிறது
0.404005,உள்ளடக்கியது
0.404437,காலங்களில்
0.404456,பிராந்திய
0.404598,வரும்
0.404835,நிறுவனம்
0.404901,பெரும்பகுதி
0.404915,அளவில்
0.40505,பிரான்ஸ்
0.405401,நில
0.405606,பெருமளவில்
0.405763,இந்தக்
0.406106,நிதி
0.406203,கொண்டது
0.406402,குறித்த
0.406606,நிகழ்வுகள்
0.406681,தீவிர
0.406736,நிலையில்
0.406861,சுற்றியுள்ள
0.407174,வந்த
0.408143,கொண்டிருக்கிறது
0.408342,முக்கியமான
0.408528,துறைகளில்
0.408714,நாடுகளும்
0.409619,திகழ்கிறது
0.409628,குறித்து
0.409695,இதே
0.409695,நாடுகளிலும்
0.409797,கொள்கைகள்
0.410074,மட்டும்
0.410281,மும்பை
0.411395,வருகின்றன
0.41158,இருக்கின்றன
0.411697,பெரு
0.412075,ஆனால்
0.412237,பாரம்பரிய
0.412242,அடங்கும்
0.41254,ரீதியாக
0.412792,தலைமை
0.414217,முன்னணி
0.414379,மட்டுமே
0.414662,ஆனது
0.415096,நிறுவனங்கள்
0.415161,நாடாக
0.415215,நூற்றாண்டுகளில்
0.41522,தகவல்
0.415993,தென்னாப்பிரிக்கா
0.416023,இடங்கள்
0.416393,நிலையான
0.416417,சிறிய
0.416515,அமெரிக்கா
0.416695,வரலாற்று
0.416849,மத
0.416874,கூட
0.417022,நான்கு
0.417685,வளரும்
0.41772,போர்
0.417745,நாட்டு
0.417848,மதம்
0.417994,அதே
0.418194,மாநில
0.418683,மக்களின்
0.418729,பெற்றது
0.419006,ஒன்றாக
0.41912,என்று
0.419364,இன்றைய
0.419505,அமெரிக்காவின்
0.419531,உலகின்
0.419591,அமைதி
0.420543,ஆரம்பகால
0.420738,குழுக்கள்
0.421789,தமிழ்நாடு
0.421887,உலகளாவிய
0.422464,நிர்வாகம்
0.422904,போது
0.423154,அதிகம்
0.423194,பொதுவாக
0.423295,பொதுவான
0.423337,நகரங்கள்
0.423473,தான்
0.423474,பெரிதும்
0.423644,ஆகும்
0.423794,இதர
0.423898,தனது
0.424049,தொடர்பு
0.424187,இரண்டும்
0.424704,அதிக
0.42477,இறுதியில்
0.424865,ஆட்சி
0.425007,இராணுவம்
0.425007,மேல்
0.425768,திட்டங்கள்
0.426516,இவர்கள்
0.426536,தமது
0.426585,உலகில்
0.427205,துறையில்
0.427354,என்ற
0.427793,உதவி
0.427815,தென்கிழக்கு
0.428316,நகரில்
0.428511,தவிர
0.42935,விவசாயம்
0.429418,முக்கியத்துவம்
0.42956,தற்கால
0.429781,ஐரோப்பாவின்
0.430214,பலர்
0.430692,மாநிலங்களில்
0.430753,மருத்துவ
0.431016,நன்கு
0.431233,வந்தது
0.431809,செய்தி
0.431903,பகுதியின்
0.432081,தொடர்புடைய
0.432454,இடையிலான
0.432635,விவசாய
0.432857,அதிகமான
0.433415,நிர்வாக
0.433756,சேர்ந்து
0.433916,எதிராக
0.43392,பொதுமக்கள்
0.433938,செய்யும்
0.434312,கூடிய
0.434618,இப்பகுதியில்
0.43462,சிறப்பாக
0.43505,பண்பாட்டு
0.43518,முன்னர்
0.435274,பொருட்கள்
0.435657,அவற்றின்
0.436015,எண்ணெய்
0.436245,உரிமை
0.436316,கூட்டமைப்பு
0.43648,கருதப்படுகிறது
0.43651,இவை
0.436951,வேளாண்மை
0.437398,நல்ல
0.437716,உடல்
0.437997,வழியாக
0.43853,தனி
0.438566,வலுவான
0.438596,தொழில்நுட்ப
0.438618,தொடர்ச்சியான
0.438725,பயன்படுத்தப்பட்டது
0.438752,ஆயினும்
0.438889,சேவை
0.438931,வடிவமைப்பு
0.438943,நெதர்லாந்து
0.438991,தவிர்த்து
0.439159,செய்தது
0.439478,இடையேயான
0.439865,சமூக
0.440047,துறை
0.440156,வேறுபட்ட
0.440209,வணிகம்
0.440346,கிடைக்கின்றன
0.440374,இன்றும்
0.440384,பங்கு
0.440421,ஒரு
0.440983,இயக்கம்
0.440992,ல்
0.441079,போன்று
0.441226,பகுதி
0.44135,உற்பத்தி
0.441545,ஒன்றாகும்
0.441551,பதிலாக
0.441565,கட்டமைப்பு
0.441922,அடிக்கடி
0.442203,இன்னும்
0.442565,நீண்ட
0.44266,சிறப்பான
0.442732,செய்யப்பட்ட
0.443139,இப்பகுதி
0.443324,முதல்
0.443394,உதவியுடன்
0.443893,இரண்டாவது
0.443936,முதலிய
0.444599,புவி
0.444664,முறையில்
0.445105,தனியார்
0.445121,தேசிய
0.445247,கடுமையான
0.445363,தாக்கம்
0.445849,தளங்கள்
0.446097,அமைந்த
0.44615,பாரிய
0.446197,பிரித்தானியா
0.446383,காலநிலை
0.44661,பற்றி
0.446789,அருகிலுள்ள
0.446867,என்றாலும்
0.446869,இரு
0.447027,வந்து
0.447205,நகரத்தின்
0.447261,போன்றவற்றை
0.447274,செய்த
0.447374,இலங்கையில்
0.447676,மொழிகளில்
0.447714,மையமாக
0.447753,பயன்படுத்தப்படுகின்றன
0.44781,ஓர்
0.447892,ஜெர்மன்
0.448409,நகரின்
0.448466,நிலம்
0.448469,நகரம்
0.448505,அமைப்புகள்
0.448806,இந்தப்
0.44925,மூன்றாவது
0.45032,ஜெர்மனி
0.450383,புத்த
0.450402,குழு
0.450856,நகர
0.450961,நிறுவனத்தின்
0.451031,கூட்டு
0.451208,சீனாவின்
0.451312,சிக்கலான
0.451694,நகரத்தில்
0.451995,வரலாற்றில்
0.452096,பயணம்
0.452411,வங்காளம்
0.452802,படங்கள்
0.452823,வேண்டிய
0.452965,பேரரசின்
0.453036,கிட்டத்தட்ட
0.453137,இருந்தனர்
0.453167,தனித்துவமான
0.453211,அடையாளம்
0.453489,மாற்றம்
0.454253,தொடக்கத்தில்
0.454303,ஆரம்ப
0.454446,அதிகாரம்
0.454498,வழங்கும்
0.454508,இயந்திரங்கள்
0.454686,ஜேம்ஸ்
0.455116,ஆப்பிரிக்க
0.45568,மத்தியில்
0.455835,பற்றிய
0.455939,பரவியது
0.456,கொண்டுள்ள
0.456105,அடுத்த
0.456109,ஏறத்தாழ
0.456554,அல்லாத
0.456572,அனைத்தும்
0.456716,சான்
0.456781,காரணம்
0.456811,சேவைகள்
0.45683,அமைந்துள்ள
0.456909,தமிழ்நாட்டின்
0.457465,அறிவியல்
0.457607,மைய
0.457643,உதாரணமாக
0.457663,குறைந்தது
0.457848,ஒன்றான
0.45808,பயிற்சி
0.458124,மொத்தம்
0.458141,அந்த
0.458153,ஜான்
0.458292,திறன்
0.458635,அங்கு
0.458793,பகுதியை
0.458896,ஆஸ்திரேலிய
0.458936,உறுப்பினராக
0.459086,பயன்படுத்தப்படும்
0.459115,விலங்குகளின்
0.459176,அமைப்பை
0.459196,அதனை
0.459228,கூடுதலாக
0.459542,அடிப்படையாக
0.459652,பயன்படுத்தும்
0.459664,பிரபலமான
0.459831,மையம்
0.460216,மாநிலம்
0.460487,மிகப்பெரிய
0.460648,செல்வாக்கு
0.460882,காணப்பட்ட
0.461141,மருத்துவம்
0.461207,அமைந்துள்ளது
0.461364,செயல்படும்
0.461758,என்றழைக்கப்படும்
0.461781,காணப்படுகின்றது
0.461785,கருதப்படும்
0.461926,முன்னாள்
0.462248,ஆப்பிரிக்கா
0.462526,முன்
0.462569,சென்று
0.462704,ஆனாலும்
0.462926,கலாம்
0.462961,உருவாக்கியது
0.463021,உண்டு
0.463164,அம்சங்கள்
0.463337,சோதனை
0.463398,உரிய
0.46358,அதில்
0.463697,பழமையான
0.464086,அடைந்த
0.464344,ஒன்று
0.46438,இறுதியாக
0.464581,இதை
0.464663,இருவரும்
0.464733,இறுதி
0.465196,ஆய்வுகள்
0.465251,பெற்ற
0.465351,முடிவில்
0.465678,உடன்
0.465743,ஏற்றுமதி
0.465744,நடவடிக்கைகள்
0.466012,மாறியது
0.466026,ஆசியாவின்
0.466229,சுமார்
0.466344,உருவாக்கினார்
0.466526,நாட்டில்
0.466581,தென்னிந்தியாவில்
0.467072,ஒருங்கிணைந்த
0.467713,அமைந்தது
0.46786,உருவாக்க
0.46809,பகுதிகளின்
0.468242,ஏழு
0.468262,முறையான
0.468818,பயன்படுகிறது
0.468867,ஆய்வு
0.468948,அமைப்பின்
0.469475,இருப்பதாக
0.469505,ஜனவரி
0.469543,ஆகியவற்றைக்
0.469635,பழங்கால
0.469882,உலகம்
0.470492,வில்லியம்
0.470939,பின்வரும்
0.471074,நியூ
0.471171,இவற்றுள்
0.47161,இங்கிலாந்தில்
0.471744,புலி
0.471883,இந்தியப்
0.47207,அவரது
0.472613,நிறுவப்பட்டது
0.4729,மீண்டும்
0.472974,நாடாகும்
0.473031,எல்லை
0.473144,விளங்கியது
0.473406,வடிவங்கள்
0.473654,வாழ்க்கை
0.473859,பரந்த
0.473879,கடைசி
0.473917,நிறைய
0.473971,பின்பு
0.474222,பெற்றன
0.474294,பெரும்பான்மை
0.4743,பலரும்
0.474593,சேர்த்து
0.474612,செயல்
0.474961,கால
0.475025,உண்மையான
0.475179,குறைவான
0.475257,ஓரளவு
0.475418,வந்தன
0.475511,கொண்டுள்ளன
0.475573,தொடர்ச்சியாக
0.475607,கலந்த
0.4761,மிக்க
0.476116,கவனம்
0.476331,கடற்கரை
0.476381,ஆதாரங்கள்
0.476793,வழிமுறைகள்
0.476849,முழுமையான
0.476903,இரும்பு
0.476956,செய்து
0.477872,தன்மை
0.477953,சிறு
0.47796,தொடங்கி
0.478015,இப்போது
0.478018,விளங்கும்
0.47807,எனப்படும்
0.47825,அதிகளவில்
0.478364,கொண்டிருந்த
0.478455,பகுதிகளையும்
0.478804,ஏற்படுத்தியது
0.478809,அளவு
0.479158,தலை
0.479181,தொழிலாளர்
0.479192,விளங்குகின்றது
0.479324,இதனை
0.479346,இந்தத்
0.47958,பதிவு
0.479746,அமைப்பில்
0.479982,விளங்குகின்றன
0.480116,தமிழ்நாட்டில்
0.480157,அடிப்படை
0.480238,வசதி
0.480278,இவற்றில்
0.480281,தேவை
0.480598,நோக்கம்
0.480778,ஆறுகள்
0.480949,வடகிழக்கு
0.481159,பகுதிகளும்
0.481354,உருவாக்கி
0.481355,என்பவற்றை
0.481395,பூமி
0.481653,தீவுகள்
0.481723,எனக்
0.481726,பெற்றுள்ளது
0.481768,தக்க
0.481816,முதலாவது
0.482051,தங்களது
0.482246,நிகழ்ந்த
0.482247,வளர்ந்து
0.482481,மற்றொரு
0.482575,போராட்டம்
0.48261,விலங்குகள்
0.482752,மக்களுக்கு
0.482903,நிறுவனங்களின்
0.483167,வங்காள
0.483215,புரட்சி
0.483648,படி
0.48375,இல்லாமல்
0.483842,மில்லியன்
0.48488,உயிர்
0.485085,மண்டல
0.4851,நாட்களில்
0.485367,மக்களால்
0.485399,குறைந்த
0.485416,விண்வெளி
0.485592,நடுவண்
0.485662,பாரசீக
0.485829,வகைகளில்
0.485932,தரம்
0.485999,இந்து
0.4861,இருந்தாலும்
0.486147,செய்யப்பட்டது
0.486147,காலகட்டத்தில்
0.48643,சுற்றுச்சூழல்
0.486757,இவற்றின்
0.486992,பிரெஞ்சு
0.487145,உடைய
0.487172,அளவிற்கு
0.487473,எண்ணிக்கையில்
0.487705,என்பது
0.488226,கொழுப்பு
0.488309,தொழில்நுட்பம்
0.488541,தற்காலத்தில்
0.48881,பூமியின்
0.488867,இங்கிலாந்தின்
0.488898,தெளிவாக
0.488947,பால்
0.488995,தோல்
0.489018,இவ்விரு
0.489086,நிறுவினார்
0.4892,கொள்கையை
0.489428,மனிதர்கள்
0.48945,சாதாரண
0.489472,அன்று
0.489494,மாற்றங்களை
0.489545,அடக்கம்
0.489697,நான்காவது
0.489771,மாற்று
0.489772,மனித
0.489778,அயர்லாந்து
0.490065,போல
0.490181,ஆகியோரின்
0.490183,இருந்தார்
0.490231,இப்
0.490239,விட்டு
0.490256,பொருட்களை
0.49028,குளிர்
0.490365,ஐக்கிய
0.490413,நூற்றாண்டில்
0.490583,செய்வது
0.490637,தயாரிப்பு
0.490649,மாற்றங்கள்
0.490663,வைத்து
0.490715,அளவீடு
0.491166,வழங்கி
0.491431,அது
0.491483,பயன்படுத்தினர்
0.491523,பகுதியாக
0.491603,தொடங்கியது
0.49177,அவர்
0.491876,முறையாக
0.491997,கிழக்குப்
0.492475,போலவே
0.492564,ஆர்வம்
0.492568,அடிப்படையிலான
0.492605,முன்னேற்றம்
0.492736,ஆரம்பத்தில்
0.492834,பட்டது
0.492956,இணைந்த
0.493023,பொருளியல்
0.493053,முதலில்
0.493138,ஹைட்ரஜன்
0.493186,இணை
0.493311,கட்டிட
0.493313,புவியியல்
0.493316,பண்புகள்
0.49348,நடவடிக்கைகளை
0.493651,கணிசமான
0.493759,ஆயிரக்கணக்கான
0.493985,செய்யப்படுகிறது
0.493997,இத்தகைய
0.49407,கடந்த
0.494325,வான்
0.494595,ஒன்றை
0.494942,மறு
0.495008,கொண்டிருந்தது
0.495118,ஒருவர்
0.495194,செயல்பாடுகள்
0.495292,இல்லை
0.495355,தென்னாப்பிரிக்க
0.495365,விதமாக
0.495435,வது
0.49547,கொரியா
0.495495,உருவாக்கும்
0.495548,எனும்
0.495609,எல்லா
0.496024,பழைய
0.496215,ஏற்ற
0.49627,அளவுக்கு
0.496444,ஆண்டுகள்
0.4965,இடைப்பட்ட
0.496503,காட்டிலும்
0.496794,ஆற்றல்
0.497075,பகுதிகளிலும்
0.497104,ஆங்கில
0.49727,கூடுதல்
0.497498,போன்றவற்றில்
0.497505,நிலை
0.497565,முற்றிலும்
0.497745,தாவர
0.498459,முதன்மையான
0.498704,இணைத்து
0.498901,எதிரான
0.498991,தலைநகர்
0.499024,பொருட்டு
0.49907,வளர்ந்த
0.499089,இங்குள்ள
0.499282,மாறாக
0.499615,தத்துவ
0.499676,சுற்றுலா
0.499682,அறியப்படுகிறது
0.499724,கலப்பு
0.499762,வணிக
0.500115,இதுவரை
0.500167,காடுகள்
0.500447,உருவாக்கிய
0.500452,இடத்தை
0.5006,விளைவுகள்
0.500604,அனைத்துப்
0.500763,வலிமையான
0.500785,தொடங்கினர்
0.501144,நகர்
0.501299,ஜூலை
0.501633,ஊடாக
0.501979,விட
0.502037,பிரிவுகள்
0.502063,செப்டம்பர்
0.502077,தேவைப்படும்
0.502137,தனிப்பட்ட
0.502224,மார்ச்
0.502263,முடிவு
0.502408,ஜனாதிபதி
0.502473,அதை
0.502696,அவற்றை
0.502816,அவர்களுக்கு
0.502842,படை
0.502846,இடத்தில்
0.502859,நிலையை
0.502896,செய்கிறது
0.502994,விரும்பி
0.503014,உலோக
0.503152,தொலைக்காட்சி
0.503201,சொந்த
0.503234,கிடைக்கிறது
0.503243,படிப்படியாக
0.503303,ஆவர்
0.503419,கட்டுப்பாடு
0.503425,இருக்கும்
0.503474,தகவல்களை
0.503564,நடைமுறையில்
0.503673,நெருங்கிய
0.5039,வகிக்கிறது
0.503977,பணி
0.504202,கூறப்படுகிறது
0.504472,கண்டது
0.504749,அவர்களது
0.505131,என்பவர்
0.505446,கருத்து
0.505574,வளர்ச்சியில்
0.505764,இதன்படி
0.505924,இனங்கள்
0.505925,இவ்வாறு
0.50616,மழை
0.506181,சுற்றி
0.506261,பகுப்பாய்வு
0.506352,ஆண்டுக்கு
0.506493,விதிகள்
0.5065,இதுவே
0.506633,வெளியிடப்பட்டது
0.506716,இறப்பு
0.506845,செய்தார்
0.506889,சமையல்
0.506952,செல்லும்
0.50703,உட்பட்ட
0.5071,இயக்க
0.50722,இல்லாத
0.507272,பிறப்பு
0.507403,நிலக்கரி
0.507478,மாநிலத்தின்
0.507821,அதாவது
0.508015,ஐ
0.508103,வடிவம்
0.508532,விற்பனை
0.508677,எனலாம்
0.508714,பெங்களூரு
0.508716,அவருக்கு
0.508758,அறியப்பட்ட
0.508914,வெகு
0.509302,முறைகள்
0.509549,உயிரினங்கள்
0.509724,அளவை
0.509734,முதன்முதலில்
0.509758,மலர்
0.509783,வரிசையில்
0.509792,கிரேக்க
0.509796,எட்டு
0.510417,காலம்
0.510467,வேறு
0.510521,செலவு
0.510572,சி
0.510797,என்பதை
0.510822,எனவே
0.510918,கருவிகள்
0.510989,விடுதலை
0.511064,தென்மேற்கு
0.51122,வரையறை
0.511419,ஆட்சியில்
0.511491,பகுதிக்கு
0.5117,தயாரிக்கப்படுகிறது
0.511801,பிரபல
0.511853,இருப்பது
0.511917,துறையின்
0.511925,வந்தனர்
0.512,தேவையான
0.512117,இரண்டாம்
0.512258,நடந்த
0.512402,சீனப்
0.512643,காட்டுகிறது
0.512704,அடைந்தது
0.512757,தங்க
0.512861,செய்யப்படுகின்றன
0.512986,குறிப்புகள்
0.513012,கண்டம்
0.513124,வங்கி
0.513158,தளம்
0.513165,அறிமுகம்
0.513492,ஆங்கிலத்தில்
0.513598,பிரித்தானியப்
0.513605,வேறுபாடுகள்
0.514006,ஆகஸ்ட்
0.514219,நோக்கி
0.514224,கருதப்பட்டது
0.514232,வழி
0.514321,அதிகரித்தது
0.514367,பன்னாட்டு
0.514378,இவர்
0.514464,பஞ்சாப்
0.514583,மன்னர்
0.514669,வரையில்
0.514825,இவற்றை
0.514874,அனைத்துலக
0.514902,முன்பு
0.515038,உறவு
0.515388,உதவுகிறது
0.515391,சமயம்
0.515444,அக்டோபர்
0.51569,தீவுகளில்
0.515702,ஏற்பட்டது
0.515912,பணிகள்
0.516219,இங்கே
0.516397,தன்
0.516611,போரில்
0.516704,டச்சு
0.516918,மேற்பட்ட
0.517069,அமைக்கப்பட்டது
0.517198,வருகை
0.517485,நீர்
0.517622,கொல்கத்தா
0.517632,அவருடைய
0.517636,உணவுப்
0.517863,செய்வதற்கு
0.517867,காலப்பகுதியில்
0.517956,எடுத்துக்
0.518061,தலைவர்
0.518334,மக்களை
0.518482,தமிழகத்தில்
0.518544,வாய்ந்த
0.518683,பெறுகின்றன
0.518725,மாதத்தில்
0.518779,செல்கிறது
0.519247,செய்ய
0.519318,வானியல்
0.519423,அவற்றில்
0.519433,மக்கள்தொகையில்
0.519452,வெப்பம்
0.51948,பெற்று
0.519975,அல்லது
0.520133,நடைபெறுகிறது
0.520143,சக்தி
0.520451,அரசர்
0.520548,பிறந்த
0.52065,அதிகரித்து
0.520719,மொழியாக
0.520812,தெரிகிறது
0.520924,நடைபெறும்
0.521144,நடுவில்
0.521236,கிடைத்த
0.521464,இந்நகரம்
0.521693,நேரடியாக
0.521884,பகுதியாகும்
0.521968,மின்சார
0.522016,விரிவான
0.522059,ரீதியில்
0.522214,அவரை
0.522243,வருடம்
0.522264,குடியேற்ற
0.522425,தோற்றம்
0.522438,ஜார்ஜ்
0.522474,கொழும்பு
0.522536,கண்ட
0.522566,சர்க்கரை
0.522707,அப்போது
0.522718,புலிகள்
0.522736,விலங்கு
0.522928,புவியின்
0.523094,விளைவாக
0.523101,எதிர்ப்பு
0.523128,ஒன்றில்
0.523205,கருதப்படுகின்றன
0.523361,பயணிகள்
0.523423,உறுப்பினர்
0.523907,எந்த
0.524086,அழகிய
0.524371,மின்சாரம்
0.524522,ஜூன்
0.524829,க்கு
0.524876,நேரு
0.52498,தொன்மையான
0.525152,அண்மையில்
0.525234,செய்யப்பட்டு
0.525268,முதன்முதலாக
0.525273,செய்தனர்
0.525608,வளங்கள்
0.525735,தலைவராக
0.525941,நவம்பர்
0.525945,தமிழகத்தின்
0.526105,வெளியே
0.526167,பணம்
0.5263,பசிபிக்
0.52637,விளங்கிய
0.526418,கொள்ளும்
0.526949,தாக்குதல்
0.527004,அணு
0.527056,வழங்கியது
0.52724,மனிதன்
0.527344,மேலாண்மை
0.527466,அதனால்
0.527519,கர்நாடக
0.527524,போல்
0.52772,வெற்றிகரமாக
0.52776,பெர்லின்
0.528033,தர
0.528392,வெள்ளி
0.528582,பொதுவாகக்
0.528786,வளர்ச்சிக்கு
0.528914,ஆங்கிலேயர்
0.529037,தங்கம்
0.529054,வழங்குகிறது
0.529085,கடும்
0.529116,நேரத்தில்
0.529573,இருக்கலாம்
0.529704,வெற்றி
0.530023,கணினி
0.530066,மறுமலர்ச்சி
0.530161,மேற்பரப்பு
0.530547,படைகள்
0.530846,ஏற்படும்
0.53109,பயன்
0.531106,கான்
0.531187,கடலில்
0.531435,ராபர்ட்
0.53147,கிடைக்கும்
0.531598,நாடுகள்
0.531721,வழக்கமாக
0.531828,ஆறாவது
0.532146,ஒரே
0.53218,எதிர்த்து
0.532213,ஆன
0.532231,இணைக்கும்
0.532246,உண்மையில்
0.532391,வேறுபாடு
0.532435,வெவ்வேறு
0.532477,வகையான
0.532516,குறிக்கும்
0.532621,தேவைகள்
0.53274,தொகுப்பு
0.532893,கால்
0.533409,மண்
0.533449,எழுதப்பட்ட
0.533527,இருக்கின்றது
0.533667,பெப்ரவரி
0.533707,என்றே
0.533826,உறுதி
0.533835,படம்
0.534242,இலத்தீன்
0.534257,பனி
0.53433,பௌத்தம்
0.534644,கடந்து
0.53491,விளையாட்டு
0.535051,உள்
0.535063,வேதியியல்
0.535213,தொடங்கப்பட்டது
0.535217,ஆவது
0.535349,மரம்
0.535446,எனப்
0.535498,வாயு
0.53559,நூற்றாண்டின்
0.535591,அடங்கிய
0.535655,வெளியில்
0.535801,பிரிக்கப்பட்டுள்ளது
0.535836,பகுதியான
0.535877,டிசம்பர்
0.535904,தரும்
0.535921,ஆசிரியர்
0.536295,தோன்றிய
0.536556,ஒவ்வொரு
0.536666,வாழும்
0.536809,தலைமையில்
0.53681,ஆம்
0.536964,வேகமாக
0.537092,தீ
0.537275,வரை
0.537411,தொடங்கினார்
0.537669,வழங்கப்படும்
0.537726,நகரமாக
0.537911,முழு
0.538024,எல்லைகள்
0.538344,அமைச்சர்
0.538451,விலை
0.538536,ஒத்த
0.538574,தோன்றியது
0.538656,இந்துக்கள்
0.538806,வைக்கப்பட்டது
0.538819,கொடுத்து
0.53882,இணைப்பு
0.538907,கிழக்கில்
0.539119,உதவும்
0.539125,கொண்டிருக்கும்
0.539163,ஒன்றும்
0.53917,தொடங்கிய
0.539183,கீழே
0.539517,அரசர்கள்
0.53958,இந்தி
0.539651,காணப்பட்டது
0.53985,காட்சி
0.540111,இன
0.540236,மேலாக
0.540353,பட்டியலில்
0.540668,அத்தகைய
0.540743,செய்தல்
0.540864,வட்டார
0.541031,மொழிகளிலும்
0.541107,மகன்
0.541127,இவ்வகை
