Distance,Word
0.378998,தொடர்பான
0.379664,ஏறக்குறைய
0.380236,நோக்கி
0.380699,வழியாக
0.381431,மேல்
0.382332,என
0.382591,தற்போதைய
0.382979,நாடுகளில்
0.383403,ஆஸ்திரேலியா
0.383674,என்பன
0.384424,பெரிய
0.384808,வர்த்தக
0.384883,போன்றவை
0.384922,நிறைந்த
0.385043,பெரும்பாலும்
0.385358,வங்காள
0.385698,மேற்கத்திய
0.385986,ஐந்து
0.387611,உள்ளிட்ட
0.38779,மூலம்
0.388179,இருக்கிறது
0.389105,நகரங்களில்
0.389437,அதிகமாக
0.390096,பல்வேறு
0.390547,ஆகியோர்
0.391269,உள்ளடக்கியது
0.391695,பிராந்திய
0.391767,முதன்மை
0.39223,இது
0.392348,இதில்
0.392569,நிர்வாக
0.392613,கிழக்கில்
0.393311,இதன்
0.393421,மிகுந்த
0.393706,ஐரோப்பிய
0.394235,தொழில்துறை
0.395277,இந்தியாவில்
0.395578,ஆசியாவில்
0.395739,முழுவதும்
0.395873,குறிப்பிடத்தக்க
0.395931,பெரும்பகுதி
0.396555,பண்டைய
0.397902,நில
0.398203,மிக
0.398541,மூலமாக
0.398724,கலாச்சார
0.39924,கொண்டு
0.400053,தென்கிழக்கு
0.400622,ஈரோடு
0.400868,இருந்தது
0.401857,வருகிறது
0.403237,அதன்
0.403302,பகுதியின்
0.403746,காணப்படுகிறது
0.404039,இருந்தன
0.404824,பசிபிக்
0.405399,பொருளாதாரம்
0.405439,வளர்ச்சி
0.406637,பகுதிகளையும்
0.406781,அரசாங்கம்
0.407132,முக்கியமாக
0.407146,காலநிலை
0.407253,அடங்கும்
0.407258,குடியரசு
0.407352,மாநிலம்
0.407452,பிரதான
0.407487,நிர்வாகம்
0.408476,தொடர்ந்து
0.408691,பரவலாக
0.408734,அவை
0.409144,புதிய
0.409586,நகரங்கள்
0.410013,கீழ்
0.410306,சுதந்திரம்
0.411061,ஆகும்
0.411516,மீதான
0.412634,இதர
0.412653,நாடு
0.412715,விளங்குகிறது
0.412772,உயர்
0.414004,கல்வி
0.414158,அடிப்படையில்
0.414525,இந்திய
0.41469,மிகப்பெரிய
0.415306,சீனா
0.415616,அவர்கள்
0.415621,நகர
0.415845,முக்கியமான
0.416192,உருவான
0.416828,நான்கு
0.416916,குழுக்கள்
0.417101,நிலையான
0.417245,அமெரிக்காவின்
0.417342,மும்பை
0.417446,நகரம்
0.4176,இடங்கள்
0.417868,கொண்டது
0.418075,பயன்படுத்தி
0.418223,பாரசீக
0.418605,பிரிக்கப்பட்டுள்ளது
0.418796,பிரிட்டிஷ்
0.419302,வடிவமைப்பு
0.420241,இந்தக்
0.421157,சர்வதேச
0.421328,கொண்ட
0.422169,ஆனது
0.422233,இடையிலான
0.4229,அரசாங்கத்தின்
0.423039,இருப்பினும்
0.423174,இயற்கை
0.423362,மாநில
0.423939,ஜெர்மன்
0.424267,சீன
0.424369,இரண்டும்
0.42449,அவர்களின்
0.424673,கொண்டிருக்கிறது
0.424701,தொழில்
0.425676,காணப்படும்
0.425843,சிறப்பு
0.426036,ஆராய்ச்சி
0.426489,இணைந்து
0.426783,தளங்கள்
0.427289,காலத்தில்
0.427797,நாடாகும்
0.427844,உலக
0.42815,ஒன்றாகும்
0.428632,ஆப்பிரிக்க
0.428695,களில்
0.429153,விவசாயம்
0.429156,ஆப்பிரிக்கா
0.429261,கொள்கை
0.429745,இங்கிலாந்து
0.429787,ஏராளமான
0.42984,அடுத்து
0.42986,மீது
0.429987,தெற்கில்
0.430052,அருகிலுள்ள
0.430774,காணப்படுகின்றன
0.430918,கட்டமைப்பு
0.431961,மாநிலத்தின்
0.431968,வடக்கில்
0.432035,மாநிலங்களில்
0.43209,ஆறுகள்
0.432846,எனினும்
0.432964,பொது
0.433017,காலங்களில்
0.433471,போன்றவற்றை
0.433479,உட்பட
0.433618,இப்பகுதியில்
0.433887,மத
0.434149,சட்டங்கள்
0.435174,இடம்
0.435712,ஆரம்பகால
0.436028,வரலாறு
0.436094,தொடர்ச்சியான
0.436613,வகையில்
0.436692,திகழ்கிறது
0.437127,நகரத்தில்
0.437195,இடையேயான
0.437276,சிறிய
0.438116,நகரில்
0.438611,எகிப்து
0.438644,என்பவற்றை
0.438777,பூமியின்
0.438827,ஆகியவற்றைக்
0.438997,இதனால்
0.439528,எல்லை
0.440162,பயன்பாடு
0.440211,ஆகியோரின்
0.44033,அரசியல்
0.440433,சட்டம்
0.440552,பொருட்கள்
0.440895,அமைந்த
0.441246,நிலையில்
0.441281,நிறுவனங்கள்
0.441499,உருவானது
0.442351,விவசாய
0.442507,கிட்டத்தட்ட
0.442657,அமெரிக்காவில்
0.443592,ரீதியாக
0.443748,மையம்
0.443752,செல்கிறது
0.443961,இருக்கின்றன
0.444026,பொதுமக்கள்
0.444202,பெருமளவு
0.444237,துணை
0.44451,நூற்றாண்டுகளில்
0.444893,பிரான்சு
0.445228,தீவுகள்
0.445601,புவி
0.445612,மூன்றாவது
0.445705,பகுதிகளின்
0.445921,பயன்படுத்தப்படுகிறது
0.445931,தொடர்பு
0.446364,அதிக
0.446478,அதே
0.447139,ஆசியாவின்
0.447167,ஆண்டுகளில்
0.447173,அட்லாண்டிக்
0.447287,என்றழைக்கப்படும்
0.447786,உலகின்
0.447975,தமிழ்நாட்டின்
0.448068,பொதுவாக
0.448584,தலைநகர்
0.448668,வெளிநாட்டு
0.448771,அவற்றின்
0.448852,புகழ்பெற்ற
0.449212,இருந்த
0.449286,வணிகம்
0.449392,சில
0.449804,பெர்லின்
0.450271,ஆதரவு
0.450591,சிறப்பாக
0.450908,தங்கள்
0.451278,குறித்த
0.451407,தென்னாப்பிரிக்கா
0.451786,நகர்
0.451821,வலுவான
0.452092,பின்னர்
0.452532,இந்நகரம்
0.452581,சேர்ந்த
0.45268,பிரித்தானிய
0.452714,தகவல்
0.452869,அருகில்
0.453037,இரண்டாவது
0.453249,இணைக்கும்
0.453704,மாவட்டத்தின்
0.453924,தமிழ்நாட்டில்
0.453963,மாவட்டங்கள்
0.454363,போர்
0.45458,மட்டுமே
0.454769,ஒன்றாக
0.454823,பயன்படுத்தப்பட்டது
0.454832,பொதுவான
0.455069,பாரம்பரிய
0.45528,இதற்கு
0.45575,நன்கு
0.456114,மொத்தம்
0.456184,ஆற்றின்
0.456248,வரும்
0.456318,வேளாண்மை
0.456599,சுமார்
0.456898,திறன்
0.456944,வேறுபட்ட
0.456959,இப்பகுதி
0.457138,மக்களின்
0.457148,அமெரிக்க
0.457501,அரசு
0.457531,பிறகு
0.457826,நிதி
0.458886,புவியியல்
0.459868,பெருமளவில்
0.46014,தாக்கம்
0.460156,தலை
0.460393,குளிர்
0.460429,மையமாக
0.460509,தொடர்புடைய
0.460549,பண்பாட்டு
0.461029,பண்பாடு
0.461192,கூடுதலாக
0.461385,நடவடிக்கைகள்
0.461508,நடுவில்
0.461676,பிரதேசத்தில்
0.461928,திருப்பூர்
0.462029,உணவு
0.462045,பிரேசில்
0.462233,நிலம்
0.462427,கூட்டு
0.462448,பிரிவுகள்
0.462468,நீண்ட
0.462571,கொண்டுள்ள
0.462838,பெரிதும்
0.462904,இவை
0.463717,பின்
0.463773,நிறுவனம்
0.46383,தவிர
0.463853,இணைத்து
0.463973,தீவிர
0.464025,மேற்கில்
0.464059,வழிமுறைகள்
0.464147,தாய்லாந்து
0.464147,கருதப்படுகிறது
0.464204,ஏற்பட்ட
0.464364,முக்கியத்துவம்
0.464667,ஆஸ்திரேலிய
0.464741,வரலாற்று
0.464797,மதம்
0.464804,பழமையான
0.465186,கொள்கைகள்
0.465197,இவர்கள்
0.465252,ஒப்பந்தம்
0.465873,ஒன்று
0.466115,தொழில்நுட்ப
0.466215,ஒன்றான
0.46683,அளவில்
0.466928,விலங்குகளின்
0.46694,ஏழு
0.467212,இரு
0.467434,அதிகமான
0.467453,நோக்கிய
0.467986,தனியார்
0.467994,சுற்றுலா
0.468138,தலைமை
0.468209,பாரிய
0.46829,பரந்த
0.468325,அடிப்படையாக
0.468494,இன்றைய
0.468697,அதிகம்
0.46943,வருகின்றது
0.469733,முதன்மையான
0.469865,மட்டும்
0.469997,மழை
0.47013,பகுதியாகும்
0.470174,இத்தாலி
0.470274,மாகாணத்தின்
0.470277,முறையான
0.470631,பஞ்சாப்
0.470909,ஒரு
0.471069,ஆனால்
0.471191,போன்று
0.47143,அரசாங்க
0.471562,சீனாவின்
0.471652,நிகழ்வுகள்
0.471926,காணலாம்
0.471972,பகுதிக்கு
0.472047,கூட்டமைப்பு
0.472187,காணப்படுகின்றது
0.472737,உருவாக்கப்பட்ட
0.473447,மைய
0.473556,சமூக
0.473864,கொழுப்பு
0.473961,கோயம்புத்தூர்
0.474124,விளங்குகின்றது
0.474752,உலகளாவிய
0.475042,இடங்களில்
0.475147,பழங்கால
0.475231,உடல்
0.475598,இதே
0.475835,ல்
0.475891,தவிர்த்து
0.475981,போது
0.476155,அதில்
0.476159,அமைவிடம்
0.476652,எண்ணெய்
0.47668,தேசிய
0.476795,தீவுகளில்
0.476822,துறை
0.476899,என்று
0.476922,இன்று
0.477011,காணப்பட்ட
0.477168,உடன்
0.477405,குறித்து
0.477433,உடைய
0.477615,அறிவியல்
0.477687,ஓர்
0.478251,அதிகாரம்
0.478268,அமைதி
0.4785,வடிவங்கள்
0.478654,கடுமையான
0.478943,சான்
0.478973,அனைத்தும்
0.479167,கூட
0.479307,ஆரம்ப
0.47992,மாவட்டத்தில்
0.480425,சட்ட
0.480518,இந்தப்
0.480697,விளங்கியது
0.480842,பூமி
0.480842,தனித்துவமான
0.480912,செயல்படும்
0.481099,சேவை
0.48118,இடைப்பட்ட
0.481512,பெரு
0.481675,கூடிய
0.482408,சேர்ந்து
0.482527,திட்டங்கள்
0.48262,நாடுகளுக்கு
0.482734,தென்னிந்தியாவில்
0.482945,இல்
0.482947,சிக்கலான
0.483277,அடையாளம்
0.483503,நியூசிலாந்து
0.483509,ஜெர்மனி
0.483646,பெற்றது
0.483981,இங்கிலாந்தில்
0.484515,பகுதியை
0.484619,பலர்
0.484629,உண்மையான
0.484691,பின்வரும்
0.484728,பாகிஸ்தான்
0.484992,மலேசியா
0.48547,அடிக்கடி
0.48575,இவற்றுள்
0.4858,இறுதியில்
0.485801,எல்லைகளாக
0.485855,இவ்விரு
0.485866,திருநெல்வேலி
0.486,சிறப்பான
0.486397,ஆவர்
0.486435,நெதர்லாந்து
0.486607,உரிமை
0.486642,இரும்பு
0.486785,பகுதியான
0.486917,தலைநகரான
0.487567,ஆய்வுகள்
0.487865,உதாரணமாக
0.488041,ஹைட்ரஜன்
0.488067,வேண்டிய
0.488107,அளவீடு
0.488254,அமைப்பில்
0.488517,அமைப்புகள்
0.488592,உலகில்
0.488695,மத்தியில்
0.488966,அயர்லாந்து
0.489443,பயன்படுத்தும்
0.490387,வருகின்றன
0.490412,விளங்குகின்றன
0.49042,அரச
0.490444,கடலில்
0.490454,மாற்றம்
0.490731,ஆட்சி
0.490835,மாற்றங்களை
0.490882,பகுதிகளும்
0.49096,நல்ல
0.491322,தற்கால
0.491329,இப்போது
0.491629,பகுப்பாய்வு
0.491731,தான்
0.491825,நாடாக
0.491894,வது
0.491922,தெளிவாக
0.492188,உதவியுடன்
0.492868,விட
0.492963,பெரும்பான்மை
0.492981,செய்யும்
0.492999,மண்டல
0.49317,புவியின்
0.49323,மேற்பரப்பு
0.493773,தமது
0.493825,துறையில்
0.493877,குழு
0.494048,தனி
0.49414,போல
0.494235,என்றாலும்
0.494502,தோல்
0.494635,செய்தது
0.494926,தங்களது
0.495227,உற்பத்தி
0.495538,அருகே
0.495774,என்ற
0.495795,கொல்கத்தா
0.495862,நான்காவது
0.495975,எனப்படும்
0.496138,புத்த
0.496282,முன்னணி
0.496344,இடத்தில்
0.496718,பதிலாக
0.496755,அண்மையில்
0.496766,முன்னாள்
0.49702,மாறாக
0.497066,தமிழகத்தின்
0.497376,எல்லைகள்
0.497504,தமிழ்நாடு
0.497519,ஒன்பது
0.497617,கணிசமான
0.497897,வந்து
0.497906,செயல்
0.498018,பயிற்சி
0.49821,செல்லும்
0.498622,ஆய்வு
0.498693,இவற்றில்
0.498769,பகுதியாக
0.498808,ஊடாக
0.499031,அமைப்பின்
0.499119,விண்வெளி
0.499388,காரணம்
0.499444,காடுகள்
0.499533,தன்மை
0.499719,அளவு
0.499996,சேவைகள்
0.500319,ஜேம்ஸ்
0.500669,க்கு
0.501022,வசதி
0.501211,உரிய
0.501273,பங்கு
0.501289,நாடுகளின்
0.50137,உருவாக்கியது
0.50175,கூடுதல்
0.501968,மறு
0.502278,இந்து
0.502451,குறைந்த
0.502479,இன்னும்
0.502504,மக்கள்தொகையில்
0.50257,ரஷ்யா
0.502572,வந்த
0.502586,பற்றிய
0.502862,பயன்படுத்தப்படும்
0.503032,நடுவண்
0.503062,உதவுகிறது
0.503346,பிரபலமான
0.503397,இருந்தனர்
0.503715,முறையில்
0.503733,மற்றொரு
0.503849,பிரான்ஸ்
0.503856,கவனம்
0.503952,ஏறத்தாழ
0.504183,இன்றும்
0.504226,அளவிற்கு
0.504373,இலங்கையில்
0.504439,தென்னாப்பிரிக்க
0.504467,அல்லாத
0.504622,காட்டிலும்
0.504681,அறியப்படுகிறது
0.504718,துறைகளில்
0.504767,போலந்து
0.504894,கடலின்
0.50531,எண்ணிக்கையில்
0.505351,இணை
0.505417,உருவாக்கினார்
0.505553,தொடர்ச்சியாக
0.505619,பயன்படுகிறது
0.505747,பயணம்
0.505846,நோக்கம்
0.50613,அடுத்த
0.506152,அமைந்தது
0.506295,உதவி
0.506643,பலரும்
0.506724,பிரித்து
0.506905,பற்றி
0.506911,கிடைக்கிறது
0.506912,செய்யப்பட்ட
0.506943,இணைந்த
0.506997,நாட்டு
0.507119,மாற்று
0.507191,நிறுவனங்களின்
0.507372,பரவியது
0.507476,கடந்த
0.5077,சிறு
0.507759,ஆனாலும்
0.507925,கட்டுப்பாடு
0.508066,வெகு
0.508475,தனது
0.508505,எனக்
0.508579,சோதனை
0.508605,தொடக்கத்தில்
0.5088,வணிக
0.508896,தெற்கே
0.508975,உயிர்
0.509349,இவற்றின்
0.509407,புலி
0.509524,நிறைய
0.509606,இருவரும்
0.509648,பிறர்
0.509731,அம்சங்கள்
0.509764,வந்தது
0.509862,முன்னர்
0.509959,வழங்கும்
0.509981,ஜப்பான்
0.510195,இங்குள்ள
0.510566,தாவர
0.510813,இயக்கம்
0.510863,வடக்கே
0.510999,நாடுகளும்
0.511023,செயல்பாடுகள்
0.511088,நிறுவனத்தின்
0.511318,மைசூர்
0.511331,அதிகளவில்
0.511701,பேரரசின்
0.51175,கங்கை
0.511995,ஆயிரக்கணக்கான
0.512049,முதல்
0.51231,மாநிலத்தில்
0.512372,இருக்கும்
0.512418,செய்தி
0.512524,குறைவான
0.512544,விதிகள்
0.512592,உருவாக்கி
0.512664,சுற்றி
0.512948,முன்னேற்றம்
0.512949,போலவே
0.513081,எட்டு
0.513293,ஆற்றல்
0.513301,பால்டிக்
0.513445,ஆதாரங்கள்
0.513507,இந்தியப்
0.513674,அதனை
0.513689,இங்கிலாந்தின்
0.513805,தக்க
0.513815,நகரமாக
0.51401,குறைந்தது
0.51447,வான்
0.514868,அரசின்
0.514954,போன்றவற்றில்
0.514971,அந்த
0.515253,கட்டப்பட்ட
0.515408,நாட்டில்
0.515522,பிரதேசம்
0.515606,நீர்
0.515671,படங்கள்
0.515697,ஆயினும்
0.515744,விலங்குகள்
0.515754,துறையின்
0.515894,கரையில்
0.515999,இதை
0.516429,எனும்
0.51665,அடிப்படை
0.516865,செலவு
0.516906,நிலை
0.516969,சாதாரண
0.517002,நியூ
0.517097,நடவடிக்கைகளை
0.517105,பயன்படுத்தினர்
0.517196,மக்களால்
0.517239,படை
0.517251,இந்தத்
0.517257,கிடைக்கின்றன
0.517325,அளவை
0.517344,கலந்த
0.517403,அளவுக்கு
0.517476,செய்த
0.51768,மண்
0.518059,பெறுகின்றன
0.518152,முதலிய
0.518162,வெப்பம்
0.518396,அமைப்பை
0.518524,மின்சார
0.518689,அறியப்பட்ட
0.51882,இல்லாமல்
0.51898,இறுதியாக
0.519157,சென்று
0.519212,தொழில்நுட்பம்
0.519233,சேர்த்து
0.519274,இனங்கள்
0.519294,தேவைப்படும்
0.519368,செய்கிறது
0.519886,ஓரளவு
0.520213,செல்வாக்கு
0.520228,மாற்றங்கள்
0.52037,மாநகராட்சி
0.520552,அப்பால்
0.520591,சமையல்
0.520798,இப்
0.521135,பெங்களூரு
0.521327,கடைசி
0.521388,மக்களுக்கு
0.521546,பயன்படுத்தப்படுகின்றன
0.521657,நகருக்கு
0.521958,இயந்திரங்கள்
0.52217,எதிராக
0.522181,பெருங்கடல்
0.52274,பிரித்தானியா
0.522814,கொண்டதாக
0.522921,பனி
0.522967,ஒருங்கிணைந்த
0.523331,வில்லியம்
0.523365,அங்கு
0.523664,முன்
0.523765,காட்டுகிறது
0.523816,மேற்கே
0.523845,நகரமாகும்
0.523895,மருத்துவ
0.524228,கருதப்படும்
0.524297,மிக்க
0.524428,பண்புகள்
0.524461,இருப்பது
0.524543,கொண்டுள்ளன
0.524813,உருவாக்கும்
0.524969,வடிவம்
0.525215,பிறப்பு
0.525432,உருவாக்க
0.525461,மதுரை
0.525893,உலகிலேயே
0.525899,கனடாவின்
0.526235,காணப்பட்டது
0.52625,பன்னாட்டு
0.526515,கீழே
0.526551,ஏற்படுத்தியது
0.526735,மொழிகளில்
0.526829,உட்பட்ட
0.526938,செய்யப்படுகிறது
0.527264,அடக்கம்
0.527339,இவ்வாறு
0.527406,கட்டப்பட்டது
0.527679,இறுதி
0.528019,பேசப்படும்
0.528216,உயிரினங்கள்
0.528281,எல்லா
0.528376,தரம்
0.528699,எனில்
0.52906,கர்நாடக
0.529125,பொருளியல்
0.529468,தங்களின்
0.529663,போல்
0.529869,வளரும்
0.529932,உண்டு
0.53014,பயணிகள்
0.530153,அனைத்துப்
0.530286,பழைய
0.530341,இயக்க
0.530443,மில்லியன்
0.530571,கடந்து
0.530661,வேலூர்
0.530921,இதுவே
0.531004,அவர்களது
0.531081,படி
0.531197,நிகழ்ந்த
0.531367,சராசரியாக
0.531732,தேவையான
0.53175,உருவாகின்றன
0.532182,விளங்கும்
0.532227,அனைத்துலக
0.532245,சுதந்திர
0.532403,ஏற்றுமதி
0.532439,அதாவது
0.532718,பகுதியும்
0.533048,குறுகிய
0.533154,இங்கே
0.533443,அவரது
0.533497,மருத்துவம்
0.533616,ஐந்தாவது
0.533714,என்பது
0.533833,இந்துக்கள்
0.534292,கலப்பு
0.534642,இராணுவம்
0.534703,வரையில்
0.535077,பிரெஞ்சு
0.535446,புதிதாக
0.53566,ஜான்
0.535661,உறுப்பினராக
0.535741,பெற்ற
0.536047,மறுமலர்ச்சி
0.536077,ஒட்டி
0.536124,விரிவான
0.536172,அடிப்படையிலான
0.536406,அமெரிக்கா
0.536737,தேவைகள்
0.536797,நிறுவப்பட்டது
0.536898,சமயம்
0.536963,நெருங்கிய
0.537074,சுற்றுச்சூழல்
0.537404,இதன்படி
0.537428,கால
0.537628,கட்டிட
0.537652,அவற்றை
0.537659,வலிமையான
0.537758,முழுமையான
0.537931,உருவாக்குகிறது
0.537943,கிழக்கே
0.53812,மலைகள்
0.53817,கருதப்பட்டது
0.538276,பெற்றுள்ளது
0.538367,ஆரம்பத்தில்
0.53844,தொலைக்காட்சி
0.538498,நதி
0.538547,தொடங்கினர்
0.538713,படைகள்
0.538754,செய்வது
0.538798,ஆர்வம்
0.538805,இருந்தாலும்
0.538923,மீண்டும்
0.538982,மாறியது
0.539134,காலகட்டத்தில்
0.539202,தொடங்கி
0.539332,செய்யப்பட்டது
0.539369,இல்லாத
0.539804,கண்டம்
0.540115,உலகம்
0.540122,அது
0.540137,ஏற்படும்
0.540575,ஆவணங்கள்
0.540609,வேறுபாடுகள்
0.540771,இன
0.540937,தலைநகரம்
0.541048,வாழ்க்கை
0.541088,வெளியில்
0.541317,நடைமுறையில்
0.541477,அதிகரித்தது
0.541515,புரட்சி
0.541518,நிலையை
0.541566,வரலாற்றில்
0.541573,தீவில்
0.541688,சர்க்கரை
0.542066,வரிசையில்
0.542084,காற்று
0.542343,முற்றிலும்
0.542359,நடைபெறுகிறது
0.542506,கட்டுமானம்
0.542882,கருதப்படுகின்றன
0.54312,வைத்து
0.54317,தத்துவ
0.543541,இம்
0.543558,வட்டார
0.543637,கொண்டிருந்த
0.543671,வகைகளில்
0.543696,உருவாக்கிய
0.543906,ஒன்றை
0.544047,முதலாவது
0.544159,ஆன
0.54427,ஒன்றியம்
0.544306,எனவே
0.544381,கண்டது
0.544413,முதலில்
0.544474,ஜனவரி
0.544573,மக்களை
0.544717,அமைகிறது
0.544797,பாதை
0.544834,செய்யப்படுகின்றன
0.545366,வளங்கள்
0.545676,எளிதில்
0.545721,தனிப்பட்ட
0.545829,வெளியே
0.545964,தொன்மையான
0.546137,விலங்கு
0.546208,கணினி
0.546286,பதிவு
0.546315,கருவிகள்
0.546512,மனிதர்கள்
0.546674,நாட்களில்
0.546846,ஆந்திர
0.547124,குடிநீர்
0.547211,மனித
0.54728,வேதியியல்
0.547331,விட்டு
0.547473,செய்து
0.547724,எனலாம்
0.547757,பகுதிகளிலும்
0.54782,கலாம்
0.548027,தோன்றி
0.548112,செப்டம்பர்
0.548148,மின்சாரம்
0.548216,இருப்பதாக
0.548229,உலோக
0.54827,எதிரான
0.548364,தொடங்கியது
0.548543,என்பதை
0.548784,மொழியாக
0.548938,வழி
0.549037,சொந்த
0.54907,அச்சு
0.549532,விரைவாக
0.549578,ஐ
0.549786,வாய்ந்த
0.549793,நீரில்
0.550215,முறையாக
0.550258,வரையறை
0.550371,நேரத்தில்
0.550473,அல்லது
0.550551,இரட்டை
0.550638,திருச்சிராப்பள்ளி
0.550713,என்பவை
0.550823,அன்று
0.551662,வளர்ந்து
0.551833,நடைபெறும்
0.551874,சுழற்சி
0.551927,முன்பு
0.552055,உறுதி
0.552208,விற்பனை
0.552319,தர
0.552372,நகரை
0.552408,தஞ்சாவூர்
0.552471,ஏற்ற
0.552511,இதுவரை
0.552728,இருக்கலாம்
0.55288,இல்லை
0.553761,தோன்றும்
0.554089,அண்டத்தின்
0.554177,இவற்றை
0.554766,மொத்த
0.554948,கொண்டிருந்தது
0.55514,தொல்லியல்
0.555147,ஆண்டுகள்
0.555212,உயர்ந்த
0.555287,கூறப்படுகிறது
0.555312,அடங்கிய
0.555468,அறிமுகம்
0.55558,வழங்குகிறது
0.555848,பட்டது
0.555979,ரீதியில்
0.556182,பால்
0.556265,இரயில்
0.5563,அதை
0.556461,அவற்றில்
0.55656,விளைவாக
0.55657,வெள்ளை
0.556666,பொதுவாகக்
0.556718,அரசர்
0.556912,தமிழகத்தில்
0.557047,காட்சி
0.557192,இடத்தை
0.557194,எனப்படுகிறது
0.557282,உள்
0.55737,தற்காலத்தில்
0.557402,தொழிலாளர்
0.55773,துறைமுகம்
0.557933,இதனை
0.558154,கல்
0.558241,வளர்ச்சியில்
0.558634,ஏற்கனவே
0.558701,சீனப்
0.559231,இருக்கின்றது
0.559535,சென்னை
0.559555,சென்னையில்
0.55961,பொருத்தமான
0.559796,தளம்
0.559976,நிலத்தில்
0.560196,முறைகள்
0.560282,அமைக்கப்பட்டது
0.560517,தீ
0.560564,உறவு
0.560619,விளங்கிய
0.560713,ஒவ்வொரு
0.560764,மேலாக
0.560795,ஜூலை
0.560887,மாதிரிகள்
0.561191,இருப்பதால்
0.561226,விளைவுகள்
0.561267,முடிவில்
0.56131,அவர்களுக்கு
0.561412,பொருட்டு
0.561457,பொறுத்து
0.561687,வழக்கமாக
0.562245,மனைவி
0.562454,பேசப்படுகிறது
0.562519,தலைநகராக
0.562542,தங்க
0.562612,இரண்டாம்
0.562764,நூற்றாண்டில்
0.562965,தேவை
0.563395,பின்பு
0.563683,பிரபல
0.563773,வழியே
0.563855,அமெரிக்கக்
0.563864,பௌத்தம்
0.563931,காசுமீர்
0.5641,ஒரே
0.564133,காலம்
0.564161,செய்தல்
0.564387,பொருட்களை
0.564915,பணிகள்
0.565014,அதிகரித்து
0.565097,பணி
0.565124,அணு
0.565255,குறியீடு
0.565264,செய்யப்பட்டு
0.565305,தினமும்
0.565817,மேற்பட்ட
0.565831,கொள்கையை
0.566183,அளவிலான
0.56627,நிறுவினார்
0.566407,இத்தகைய
0.56651,விளையாட்டு
0.566588,மரங்கள்
0.566712,பணம்
0.56676,எதிர்ப்பு
0.566797,ஜார்ஜ்
0.566846,ஒத்த
0.567365,தோராயமாக
0.567641,யமுனை
0.567702,புதுக்கோட்டை
0.567822,தேசியப்
0.567826,மேலே
0.56786,கான்
0.567916,நிறம்
0.56795,அமைந்து
0.568091,நேரடியாக
0.56815,செய்ய
0.568245,வகைகள்
0.568279,விதமாக
0.56837,ஒன்றும்
0.568496,எந்த
0.56869,பெற்றன
0.568747,முழு
0.568754,கிரேக்க
0.568763,வாயு
0.568982,ஆறாவது
0.569052,மூலக்கூறு
0.569472,சக்தி
0.569504,ஆங்கிலத்தில்
0.569717,கொரிய
0.569858,அமைந்திருக்கும்
0.570214,உருவாகும்
0.570265,வழங்கி
0.57069,சோவியத்
0.570835,அலுவலகம்
0.570881,தயாரிப்பு
0.571002,கிறிஸ்தவ
0.5712,இணைக்கிறது
0.571383,வேறுபாடு
0.571494,உதவும்
0.571664,மாநிலங்களின்
0.571685,கார்பன்
0.571744,அதனால்
0.572083,வடிவில்
0.572093,ஜனாதிபதி
0.572216,பாறை
0.572254,அழகிய
0.572455,இருந்ததால்
0.572596,வகிக்கிறது
0.572805,வகையான
